id,reporte_id,tipo_trabajo,descripcion,prioridad,materiales,observaciones_materiales,created_at,updated_at
595,595,configuracion,Configurar nuevamente el equipo,baja,"Router TP-Link, Cable UTP",Verificar stock en bodega,2023-09-01 17:12:00,2023-09-04 01:12:00
596,596,configuracion,Configurar nuevamente el equipo,alta,Switch de 8 puertos,Verificar stock en bodega,2023-08-30 00:48:00,2023-08-31 04:48:00
597,597,mantenimiento,Realizar mantenimiento preventivo,urgente,Modem Huawei,,2023-09-02 22:17:00,2023-09-03 03:17:00
598,598,mantenimiento,Realizar mantenimiento preventivo,alta,,Verificar stock en bodega,2023-08-30 13:10:00,2023-09-01 05:10:00
599,599,reparacion,Es necesario reparar el sistema dañado,alta,"Router TP-Link, Cable UTP",,2023-08-27 14:55:00,2023-08-28 14:55:00
600,600,mantenimiento,Realizar mantenimiento preventivo,alta,,,2023-09-02 04:54:00,2023-09-02 19:54:00
601,601,configuracion,Configurar nuevamente el equipo,urgente,Antena de 5GHz,,2023-08-27 18:23:00,2023-08-28 08:23:00
602,602,configuracion,Configurar nuevamente el equipo,alta,,Verificar stock en bodega,2023-09-01 19:09:00,2023-09-04 11:09:00
603,603,mantenimiento,Realizar mantenimiento preventivo,urgente,"Router TP-Link, Cable UTP",,2023-08-29 09:26:00,2023-08-31 09:26:00
604,604,mantenimiento,Realizar mantenimiento preventivo,normal,"Router TP-Link, Cable UTP",,2023-08-30 23:03:00,2023-09-02 18:03:00
605,605,configuracion,Configurar nuevamente el equipo,normal,Switch de 8 puertos,Verificar stock en bodega,2023-08-31 15:17:00,2023-09-01 21:17:00
606,606,instalacion,Hay que ir a instalar una nueva conexión,urgente,,,2023-08-29 20:45:00,2023-08-31 18:45:00
607,607,configuracion,Configurar nuevamente el equipo,normal,Switch de 8 puertos,Verificar stock en bodega,2023-09-05 08:03:00,2023-09-06 09:03:00
608,608,mantenimiento,Realizar mantenimiento preventivo,alta,Modem Huawei,,2023-09-04 18:19:00,2023-09-05 16:19:00
609,609,mantenimiento,Realizar mantenimiento preventivo,alta,Modem Huawei,Verificar stock en bodega,2023-09-05 06:25:00,2023-09-05 20:25:00
610,610,configuracion,Configurar nuevamente el equipo,alta,Antena de 5GHz,Verificar stock en bodega,2023-09-07 06:02:00,2023-09-07 11:02:00
611,611,configuracion,Configurar nuevamente el equipo,alta,,,2023-09-07 01:18:00,2023-09-07 11:18:00
612,612,reparacion,Es necesario reparar el sistema dañado,urgente,Antena de 5GHz,Verificar stock en bodega,2023-09-07 00:36:00,2023-09-08 07:36:00
613,613,mantenimiento,Realizar mantenimiento preventivo,alta,"Router TP-Link, Cable UTP",Verificar stock en bodega,2023-09-08 21:16:00,2023-09-10 06:16:00
614,614,reparacion,Es necesario reparar el sistema dañado,normal,Modem Huawei,,2023-09-05 00:09:00,2023-09-07 04:09:00
615,615,mantenimiento,Realizar mantenimiento preventivo,urgente,,,2023-09-04 04:48:00,2023-09-04 12:48:00
616,616,instalacion,Hay que ir a instalar una nueva conexión,urgente,Switch de 8 puertos,Verificar stock en bodega,2023-09-03 12:06:00,2023-09-05 09:06:00
617,617,instalacion,Hay que ir a instalar una nueva conexión,normal,,,2023-09-11 20:53:00,2023-09-12 22:53:00
618,618,mantenimiento,Realizar mantenimiento preventivo,normal,Antena de 5GHz,Verificar stock en bodega,2023-09-16 00:59:00,2023-09-16 17:59:00
619,619,instalacion,Hay que ir a instalar una nueva conexión,urgente,"Router TP-Link, Cable UTP",Verificar stock en bodega,2023-09-15 05:28:00,2023-09-16 12:28:00
620,620,instalacion,Hay que ir a instalar una nueva conexión,alta,Antena de 5GHz,,2023-09-11 22:35:00,2023-09-12 06:35:00
621,621,instalacion,Hay que ir a instalar una nueva conexión,alta,Modem Huawei,Verificar stock en bodega,2023-09-16 08:00:00,2023-09-18 06:00:00
622,622,reparacion,Es necesario reparar el sistema dañado,alta,"Router TP-Link, Cable UTP",,2023-09-13 03:33:00,2023-09-14 18:33:00
623,623,reparacion,Es necesario reparar el sistema dañado,urgente,Modem Huawei,,2023-09-14 02:25:00,2023-09-16 03:25:00
624,624,instalacion,Hay que ir a instalar una nueva conexión,normal,Switch de 8 puertos,,2023-09-16 03:27:00,2023-09-17 07:27:00
625,625,instalacion,Hay que ir a instalar una nueva conexión,urgente,Antena de 5GHz,Verificar stock en bodega,2023-09-17 00:18:00,2023-09-17 15:18:00
626,626,configuracion,Configurar nuevamente el equipo,alta,Modem Huawei,Verificar stock en bodega,2023-09-10 17:39:00,2023-09-11 20:39:00
627,627,mantenimiento,Realizar mantenimiento preventivo,urgente,"Router TP-Link, Cable UTP",,2023-09-11 10:25:00,2023-09-12 11:25:00
628,628,mantenimiento,Realizar mantenimiento preventivo,urgente,,,2023-09-12 20:15:00,2023-09-13 14:15:00
629,629,instalacion,Hay que ir a instalar una nueva conexión,urgente,Antena de 5GHz,Verificar stock en bodega,2023-09-15 04:39:00,2023-09-16 06:39:00
630,630,instalacion,Hay que ir a instalar una nueva conexión,alta,,,2023-09-15 17:32:00,2023-09-18 01:32:00
631,631,instalacion,Hay que ir a instalar una nueva conexión,urgente,"Router TP-Link, Cable UTP",,2023-09-13 11:10:00,2023-09-14 08:10:00
632,632,mantenimiento,Realizar mantenimiento preventivo,urgente,Antena de 5GHz,,2023-09-15 14:42:00,2023-09-18 08:42:00
633,633,configuracion,Configurar nuevamente el equipo,baja,,,2023-09-12 14:01:00,2023-09-15 02:01:00
634,634,configuracion,Configurar nuevamente el equipo,alta,"Router TP-Link, Cable UTP",,2023-09-13 13:29:00,2023-09-15 04:29:00
635,635,configuracion,Configurar nuevamente el equipo,baja,"Router TP-Link, Cable UTP",,2023-09-22 08:53:00,2023-09-25 08:53:00
636,636,mantenimiento,Realizar mantenimiento preventivo,normal,Antena de 5GHz,,2023-09-21 14:35:00,2023-09-23 11:35:00
637,637,reparacion,Es necesario reparar el sistema dañado,urgente,"Router TP-Link, Cable UTP",Verificar stock en bodega,2023-09-20 19:32:00,2023-09-22 18:32:00
638,638,instalacion,Hay que ir a instalar una nueva conexión,normal,"Router TP-Link, Cable UTP",Verificar stock en bodega,2023-09-21 18:52:00,2023-09-23 00:52:00
639,639,instalacion,Hay que ir a instalar una nueva conexión,alta,Modem Huawei,Verificar stock en bodega,2023-09-21 10:47:00,2023-09-23 14:47:00
640,640,reparacion,Es necesario reparar el sistema dañado,baja,Antena de 5GHz,,2023-09-17 04:02:00,2023-09-18 00:02:00
641,641,instalacion,Hay que ir a instalar una nueva conexión,baja,Antena de 5GHz,,2023-09-19 20:01:00,2023-09-22 02:01:00
642,642,configuracion,Configurar nuevamente el equipo,urgente,,,2023-09-22 00:24:00,2023-09-22 09:24:00
643,643,configuracion,Configurar nuevamente el equipo,normal,Antena de 5GHz,,2023-09-20 04:27:00,2023-09-22 14:27:00
644,644,instalacion,Hay que ir a instalar una nueva conexión,alta,"Router TP-Link, Cable UTP",Verificar stock en bodega,2023-09-21 09:57:00,2023-09-23 06:57:00
645,645,configuracion,Configurar nuevamente el equipo,alta,,Verificar stock en bodega,2023-09-23 18:15:00,2023-09-25 01:15:00
646,646,mantenimiento,Realizar mantenimiento preventivo,baja,Modem Huawei,,2023-09-19 06:46:00,2023-09-20 19:46:00
647,647,instalacion,Hay que ir a instalar una nueva conexión,normal,"Router TP-Link, Cable UTP",Verificar stock en bodega,2023-09-20 12:08:00,2023-09-23 01:08:00
648,648,reparacion,Es necesario reparar el sistema dañado,alta,Modem Huawei,,2023-09-20 14:45:00,2023-09-21 02:45:00
649,649,instalacion,Hay que ir a instalar una nueva conexión,urgente,"Router TP-Link, Cable UTP",,2023-09-21 01:57:00,2023-09-22 01:57:00
650,650,instalacion,Hay que ir a instalar una nueva conexión,alta,Modem Huawei,Verificar stock en bodega,2023-09-30 17:26:00,2023-10-03 02:26:00
651,651,mantenimiento,Realizar mantenimiento preventivo,alta,Modem Huawei,,2023-09-28 05:33:00,2023-09-30 04:33:00
652,652,instalacion,Hay que ir a instalar una nueva conexión,urgente,,Verificar stock en bodega,2023-10-01 00:43:00,2023-10-03 14:43:00
653,653,mantenimiento,Realizar mantenimiento preventivo,normal,Modem Huawei,Verificar stock en bodega,2023-09-29 04:13:00,2023-09-29 21:13:00
654,654,reparacion,Es necesario reparar el sistema dañado,alta,Switch de 8 puertos,Verificar stock en bodega,2023-09-29 01:11:00,2023-10-01 12:11:00
655,655,configuracion,Configurar nuevamente el equipo,alta,Antena de 5GHz,Verificar stock en bodega,2023-09-24 02:28:00,2023-09-26 04:28:00
656,656,instalacion,Hay que ir a instalar una nueva conexión,normal,Modem Huawei,,2023-10-03 08:14:00,2023-10-03 10:14:00
657,657,reparacion,Es necesario reparar el sistema dañado,alta,"Router TP-Link, Cable UTP",,2023-10-06 20:57:00,2023-10-08 01:57:00
658,658,reparacion,Es necesario reparar el sistema dañado,normal,Antena de 5GHz,,2023-10-07 17:31:00,2023-10-08 03:31:00
659,659,mantenimiento,Realizar mantenimiento preventivo,urgente,Modem Huawei,,2023-10-08 05:08:00,2023-10-08 09:08:00
660,660,instalacion,Hay que ir a instalar una nueva conexión,baja,"Router TP-Link, Cable UTP",Verificar stock en bodega,2023-10-03 12:46:00,2023-10-06 09:46:00
661,661,configuracion,Configurar nuevamente el equipo,normal,Antena de 5GHz,,2023-10-03 08:05:00,2023-10-05 02:05:00
662,662,mantenimiento,Realizar mantenimiento preventivo,alta,,Verificar stock en bodega,2023-10-07 01:01:00,2023-10-08 23:01:00
663,663,instalacion,Hay que ir a instalar una nueva conexión,alta,Switch de 8 puertos,,2023-10-03 07:47:00,2023-10-04 01:47:00
664,664,reparacion,Es necesario reparar el sistema dañado,alta,Modem Huawei,Verificar stock en bodega,2023-10-01 14:16:00,2023-10-02 09:16:00
665,665,instalacion,Hay que ir a instalar una nueva conexión,urgente,Antena de 5GHz,Verificar stock en bodega,2023-10-03 06:52:00,2023-10-06 05:52:00
666,666,instalacion,Hay que ir a instalar una nueva conexión,urgente,Modem Huawei,,2023-10-01 23:28:00,2023-10-03 23:28:00
667,667,instalacion,Hay que ir a instalar una nueva conexión,urgente,Modem Huawei,Verificar stock en bodega,2023-10-06 16:54:00,2023-10-09 12:54:00
668,668,mantenimiento,Realizar mantenimiento preventivo,alta,"Router TP-Link, Cable UTP",,2023-10-07 08:35:00,2023-10-08 15:35:00
669,669,reparacion,Es necesario reparar el sistema dañado,alta,Switch de 8 puertos,Verificar stock en bodega,2023-10-12 01:19:00,2023-10-12 18:19:00
670,670,instalacion,Hay que ir a instalar una nueva conexión,normal,Switch de 8 puertos,Verificar stock en bodega,2023-10-10 01:51:00,2023-10-11 23:51:00
671,671,configuracion,Configurar nuevamente el equipo,normal,Switch de 8 puertos,,2023-10-10 10:22:00,2023-10-12 02:22:00
672,672,instalacion,Hay que ir a instalar una nueva conexión,urgente,"Router TP-Link, Cable UTP",,2023-10-12 05:52:00,2023-10-12 19:52:00
673,673,mantenimiento,Realizar mantenimiento preventivo,urgente,Switch de 8 puertos,Verificar stock en bodega,2023-10-11 11:41:00,2023-10-12 23:41:00
674,674,configuracion,Configurar nuevamente el equipo,alta,Switch de 8 puertos,Verificar stock en bodega,2023-10-14 05:34:00,2023-10-14 23:34:00
675,675,instalacion,Hay que ir a instalar una nueva conexión,normal,Modem Huawei,Verificar stock en bodega,2023-10-14 11:49:00,2023-10-16 22:49:00
676,676,instalacion,Hay que ir a instalar una nueva conexión,alta,,,2023-10-11 14:36:00,2023-10-13 14:36:00
677,677,instalacion,Hay que ir a instalar una nueva conexión,urgente,Switch de 8 puertos,Verificar stock en bodega,2023-10-14 14:47:00,2023-10-17 13:47:00
678,678,instalacion,Hay que ir a instalar una nueva conexión,urgente,"Router TP-Link, Cable UTP",,2023-10-08 14:25:00,2023-10-09 14:25:00
679,679,mantenimiento,Realizar mantenimiento preventivo,normal,,,2023-10-10 03:48:00,2023-10-13 01:48:00
680,680,instalacion,Hay que ir a instalar una nueva conexión,urgente,Modem Huawei,Verificar stock en bodega,2023-10-08 10:23:00,2023-10-09 14:23:00
681,681,instalacion,Hay que ir a instalar una nueva conexión,urgente,"Router TP-Link, Cable UTP",Verificar stock en bodega,2023-10-14 04:36:00,2023-10-17 02:36:00
682,682,reparacion,Es necesario reparar el sistema dañado,urgente,Modem Huawei,Verificar stock en bodega,2023-10-12 20:51:00,2023-10-12 21:51:00
683,683,configuracion,Configurar nuevamente el equipo,normal,Switch de 8 puertos,Verificar stock en bodega,2023-10-09 17:54:00,2023-10-12 12:54:00
684,684,configuracion,Configurar nuevamente el equipo,normal,,Verificar stock en bodega,2023-10-18 16:46:00,2023-10-19 21:46:00
685,685,instalacion,Hay que ir a instalar una nueva conexión,normal,Antena de 5GHz,Verificar stock en bodega,2023-10-18 02:00:00,2023-10-18 19:00:00
686,686,configuracion,Configurar nuevamente el equipo,urgente,"Router TP-Link, Cable UTP",,2023-10-19 06:09:00,2023-10-21 21:09:00
687,687,configuracion,Configurar nuevamente el equipo,urgente,Antena de 5GHz,Verificar stock en bodega,2023-10-15 22:58:00,2023-10-17 15:58:00
688,688,configuracion,Configurar nuevamente el equipo,alta,Modem Huawei,Verificar stock en bodega,2023-10-16 19:17:00,2023-10-19 05:17:00
689,689,instalacion,Hay que ir a instalar una nueva conexión,normal,,Verificar stock en bodega,2023-10-16 17:41:00,2023-10-19 12:41:00
690,690,mantenimiento,Realizar mantenimiento preventivo,urgente,"Router TP-Link, Cable UTP",,2023-10-17 14:05:00,2023-10-17 15:05:00
691,691,instalacion,Hay que ir a instalar una nueva conexión,urgente,,,2023-10-15 17:18:00,2023-10-17 02:18:00
692,692,mantenimiento,Realizar mantenimiento preventivo,alta,Modem Huawei,,2023-10-21 07:24:00,2023-10-22 12:24:00
693,693,reparacion,Es necesario reparar el sistema dañado,alta,"Router TP-Link, Cable UTP",,2023-10-21 19:33:00,2023-10-24 02:33:00
694,694,configuracion,Configurar nuevamente el equipo,normal,,,2023-10-19 02:08:00,2023-10-19 13:08:00
695,695,mantenimiento,Realizar mantenimiento preventivo,alta,Antena de 5GHz,,2023-10-18 18:32:00,2023-10-19 11:32:00
696,696,instalacion,Hay que ir a instalar una nueva conexión,alta,Switch de 8 puertos,,2023-10-21 15:55:00,2023-10-22 14:55:00
697,697,configuracion,Configurar nuevamente el equipo,normal,Switch de 8 puertos,Verificar stock en bodega,2023-10-21 01:11:00,2023-10-23 13:11:00
698,698,instalacion,Hay que ir a instalar una nueva conexión,baja,Modem Huawei,,2023-10-19 16:21:00,2023-10-21 07:21:00
699,699,instalacion,Hay que ir a instalar una nueva conexión,alta,Switch de 8 puertos,,2023-10-20 15:10:00,2023-10-22 10:10:00
700,700,instalacion,Hay que ir a instalar una nueva conexión,alta,"Router TP-Link, Cable UTP",Verificar stock en bodega,2023-10-19 09:50:00,2023-10-20 07:50:00
701,701,instalacion,Hay que ir a instalar una nueva conexión,alta,Modem Huawei,,2023-10-20 23:51:00,2023-10-23 00:51:00
702,702,reparacion,Es necesario reparar el sistema dañado,baja,,Verificar stock en bodega,2023-10-19 04:38:00,2023-10-19 11:38:00
703,703,mantenimiento,Realizar mantenimiento preventivo,alta,Antena de 5GHz,,2023-10-21 12:13:00,2023-10-24 00:13:00
704,704,instalacion,Hay que ir a instalar una nueva conexión,normal,"Router TP-Link, Cable UTP",Verificar stock en bodega,2023-10-21 07:29:00,2023-10-21 13:29:00
705,705,mantenimiento,Realizar mantenimiento preventivo,alta,,,2023-10-18 12:08:00,2023-10-19 07:08:00
706,706,instalacion,Hay que ir a instalar una nueva conexión,alta,Modem Huawei,,2023-10-16 23:31:00,2023-10-18 19:31:00
707,707,instalacion,Hay que ir a instalar una nueva conexión,alta,,,2023-10-21 06:05:00,2023-10-24 04:05:00
708,708,reparacion,Es necesario reparar el sistema dañado,baja,Antena de 5GHz,,2023-10-23 10:54:00,2023-10-23 17:54:00
709,709,reparacion,Es necesario reparar el sistema dañado,alta,"Router TP-Link, Cable UTP",,2023-10-25 23:08:00,2023-10-28 13:08:00
710,710,configuracion,Configurar nuevamente el equipo,urgente,"Router TP-Link, Cable UTP",Verificar stock en bodega,2023-10-22 11:03:00,2023-10-24 22:03:00
711,711,configuracion,Configurar nuevamente el equipo,alta,Antena de 5GHz,Verificar stock en bodega,2023-10-28 10:38:00,2023-10-28 16:38:00
712,712,reparacion,Es necesario reparar el sistema dañado,alta,Switch de 8 puertos,,2023-10-26 22:37:00,2023-10-29 00:37:00
713,713,reparacion,Es necesario reparar el sistema dañado,normal,Modem Huawei,,2023-10-22 18:59:00,2023-10-25 12:59:00
714,714,mantenimiento,Realizar mantenimiento preventivo,normal,Modem Huawei,,2023-10-28 18:18:00,2023-10-29 16:18:00
715,715,mantenimiento,Realizar mantenimiento preventivo,alta,"Router TP-Link, Cable UTP",Verificar stock en bodega,2023-10-24 17:01:00,2023-10-24 23:01:00
716,716,instalacion,Hay que ir a instalar una nueva conexión,urgente,"Router TP-Link, Cable UTP",,2023-10-23 00:08:00,2023-10-24 05:08:00
717,717,reparacion,Es necesario reparar el sistema dañado,baja,,,2023-10-28 14:12:00,2023-10-31 08:12:00
718,718,mantenimiento,Realizar mantenimiento preventivo,normal,"Router TP-Link, Cable UTP",Verificar stock en bodega,2023-10-24 02:09:00,2023-10-26 21:09:00
719,719,mantenimiento,Realizar mantenimiento preventivo,normal,,,2023-10-22 23:54:00,2023-10-25 01:54:00
720,720,configuracion,Configurar nuevamente el equipo,alta,Modem Huawei,,2023-10-27 01:27:00,2023-10-28 04:27:00
721,721,configuracion,Configurar nuevamente el equipo,normal,,,2023-10-24 22:33:00,2023-10-26 16:33:00
722,722,configuracion,Configurar nuevamente el equipo,alta,"Router TP-Link, Cable UTP",Verificar stock en bodega,2023-11-02 10:32:00,2023-11-03 06:32:00
723,723,reparacion,Es necesario reparar el sistema dañado,alta,Antena de 5GHz,Verificar stock en bodega,2023-10-30 02:53:00,2023-10-31 06:53:00
724,724,mantenimiento,Realizar mantenimiento preventivo,normal,Switch de 8 puertos,,2023-10-31 18:16:00,2023-11-03 06:16:00
725,725,configuracion,Configurar nuevamente el equipo,alta,"Router TP-Link, Cable UTP",,2023-11-03 18:43:00,2023-11-04 22:43:00
726,726,instalacion,Hay que ir a instalar una nueva conexión,normal,"Router TP-Link, Cable UTP",Verificar stock en bodega,2023-10-31 07:10:00,2023-10-31 17:10:00
727,727,reparacion,Es necesario reparar el sistema dañado,urgente,"Router TP-Link, Cable UTP",,2023-10-29 03:47:00,2023-10-31 02:47:00
728,728,instalacion,Hay que ir a instalar una nueva conexión,urgente,Switch de 8 puertos,,2023-10-31 12:46:00,2023-10-31 17:46:00
729,729,mantenimiento,Realizar mantenimiento preventivo,alta,Modem Huawei,Verificar stock en bodega,2023-10-30 00:50:00,2023-10-30 11:50:00
730,730,instalacion,Hay que ir a instalar una nueva conexión,normal,Modem Huawei,Verificar stock en bodega,2023-11-03 15:34:00,2023-11-06 11:34:00
731,731,configuracion,Configurar nuevamente el equipo,alta,Modem Huawei,Verificar stock en bodega,2023-11-04 03:47:00,2023-11-04 09:47:00
732,732,reparacion,Es necesario reparar el sistema dañado,alta,"Router TP-Link, Cable UTP",Verificar stock en bodega,2023-11-03 09:58:00,2023-11-05 10:58:00
733,733,configuracion,Configurar nuevamente el equipo,alta,,Verificar stock en bodega,2023-10-31 04:15:00,2023-11-02 07:15:00
